Date,Pixels,Threshold,ID,Latitude,Longitude
2022-06-28,887,0.42,s002,68.6321,-131.7552
2022-07-01,887,0.42,s002,68.6321,-131.7552
2022-07-06,887,0.42,s002,68.6321,-131.7552
2022-08-05,887,0.42,s002,68.6321,-131.7552
2022-08-12,887,0.42,s002,68.6321,-131.7552
2022-08-30,887,0.42,s002,68.6321,-131.7552
2022-09-02,998,0.42,s002,68.6321,-131.7552
2023-06-24,1280,0.42,s002,68.6321,-131.7552
2023-07-04,1280,0.42,s002,68.6321,-131.7552
2023-07-29,1280,0.42,s002,68.6321,-131.7552
2023-08-08,1270,0.42,s002,68.6321,-131.7552
2023-09-17,1267,0.42,s002,68.6321,-131.7552
2024-06-05,1280,0.42,s002,68.6321,-131.7552
2024-06-10,1278,0.42,s002,68.6321,-131.7552
2024-06-15,1279,0.42,s002,68.6321,-131.7552
2024-06-23,1280,0.42,s002,68.6321,-131.7552
2024-07-23,1474,0.42,s002,68.6321,-131.7552
2024-08-06,2017,0.42,s002,68.6321,-131.7552
2019-06-07,747,0.43,s002,68.6321,-131.7552
2019-06-10,747,0.43,s002,68.6321,-131.7552
2019-06-17,747,0.43,s002,68.6321,-131.7552
2019-07-25,747,0.43,s002,68.6321,-131.7552
2019-07-27,747,0.43,s002,68.6321,-131.7552
2019-08-21,747,0.43,s002,68.6321,-131.7552
2019-09-03,747,0.43,s002,68.6321,-131.7552
2019-09-07,747,0.43,s002,68.6321,-131.7552
2019-09-20,747,0.43,s002,68.6321,-131.7552
2019-09-28,747,0.43,s002,68.6321,-131.7552
2020-06-03,747,0.43,s002,68.6321,-131.7552
2020-06-14,747,0.43,s002,68.6321,-131.7552
2020-06-18,747,0.43,s002,68.6321,-131.7552
2020-06-29,747,0.43,s002,68.6321,-131.7552
2020-07-11,746,0.43,s002,68.6321,-131.7552
2020-07-31,747,0.43,s002,68.6321,-131.7552
2020-08-18,747,0.43,s002,68.6321,-131.7552
2020-08-28,747,0.43,s002,68.6321,-131.7552
2020-09-06,747,0.43,s002,68.6321,-131.7552
2020-09-19,747,0.43,s002,68.6321,-131.7552
2021-06-06,747,0.43,s002,68.6321,-131.7552
2021-06-14,747,0.43,s002,68.6321,-131.7552
2021-06-19,747,0.43,s002,68.6321,-131.7552
2021-06-23,747,0.43,s002,68.6321,-131.7552
2021-07-16,747,0.43,s002,68.6321,-131.7552
2021-07-23,747,0.43,s002,68.6321,-131.7552
2021-08-03,747,0.43,s002,68.6321,-131.7552
2021-09-02,797,0.43,s002,68.6321,-131.7552
2021-09-07,876,0.43,s002,68.6321,-131.7552
2022-06-14,887,0.43,s002,68.6321,-131.7552
2022-06-21,887,0.43,s002,68.6321,-131.7552
2022-06-28,887,0.43,s002,68.6321,-131.7552
2022-07-01,887,0.43,s002,68.6321,-131.7552
2022-07-06,887,0.43,s002,68.6321,-131.7552
2022-08-05,887,0.43,s002,68.6321,-131.7552
2022-08-12,887,0.43,s002,68.6321,-131.7552
2022-08-30,887,0.43,s002,68.6321,-131.7552
2022-09-02,998,0.43,s002,68.6321,-131.7552
2023-06-24,1280,0.43,s002,68.6321,-131.7552
2023-07-04,1280,0.43,s002,68.6321,-131.7552
2023-07-29,1280,0.43,s002,68.6321,-131.7552
2023-08-08,1269,0.43,s002,68.6321,-131.7552
2023-09-17,1264,0.43,s002,68.6321,-131.7552
2024-06-05,1280,0.43,s002,68.6321,-131.7552
2024-06-10,1277,0.43,s002,68.6321,-131.7552
2024-06-15,1279,0.43,s002,68.6321,-131.7552
2024-06-23,1280,0.43,s002,68.6321,-131.7552
2024-07-23,1474,0.43,s002,68.6321,-131.7552
2024-08-06,2017,0.43,s002,68.6321,-131.7552
2019-06-07,747,0.44,s002,68.6321,-131.7552
2019-06-10,747,0.44,s002,68.6321,-131.7552
2019-06-17,747,0.44,s002,68.6321,-131.7552
2019-07-25,747,0.44,s002,68.6321,-131.7552
2019-07-27,747,0.44,s002,68.6321,-131.7552
2019-08-21,747,0.44,s002,68.6321,-131.7552
2019-09-03,747,0.44,s002,68.6321,-131.7552
2019-09-07,747,0.44,s002,68.6321,-131.7552
2019-09-20,747,0.44,s002,68.6321,-131.7552
2019-09-28,747,0.44,s002,68.6321,-131.7552
2020-06-03,747,0.44,s002,68.6321,-131.7552
2020-06-14,747,0.44,s002,68.6321,-131.7552
2020-06-18,747,0.44,s002,68.6321,-131.7552
2020-06-29,747,0.44,s002,68.6321,-131.7552
2020-07-11,746,0.44,s002,68.6321,-131.7552
2020-07-31,747,0.44,s002,68.6321,-131.7552
2020-08-18,747,0.44,s002,68.6321,-131.7552
2020-08-28,747,0.44,s002,68.6321,-131.7552
2020-09-06,747,0.44,s002,68.6321,-131.7552
2020-09-19,747,0.44,s002,68.6321,-131.7552
2021-06-06,747,0.44,s002,68.6321,-131.7552
2021-06-14,747,0.44,s002,68.6321,-131.7552
2021-06-19,747,0.44,s002,68.6321,-131.7552
2021-06-23,747,0.44,s002,68.6321,-131.7552
2021-07-16,747,0.44,s002,68.6321,-131.7552
2021-07-23,747,0.44,s002,68.6321,-131.7552
2021-08-03,747,0.44,s002,68.6321,-131.7552
2021-09-02,797,0.44,s002,68.6321,-131.7552
2021-09-07,876,0.44,s002,68.6321,-131.7552
2022-06-14,887,0.44,s002,68.6321,-131.7552
2022-06-21,887,0.44,s002,68.6321,-131.7552
2022-06-28,887,0.44,s002,68.6321,-131.7552
2022-07-01,887,0.44,s002,68.6321,-131.7552
2022-07-06,887,0.44,s002,68.6321,-131.7552
2022-08-05,887,0.44,s002,68.6321,-131.7552
2022-08-12,886,0.44,s002,68.6321,-131.7552
2022-08-30,887,0.44,s002,68.6321,-131.7552
2022-09-02,998,0.44,s002,68.6321,-131.7552
2023-06-24,1280,0.44,s002,68.6321,-131.7552
2023-07-04,1280,0.44,s002,68.6321,-131.7552
2023-07-29,1280,0.44,s002,68.6321,-131.7552
2023-08-08,1267,0.44,s002,68.6321,-131.7552
2023-09-17,1262,0.44,s002,68.6321,-131.7552
2024-06-05,1280,0.44,s002,68.6321,-131.7552
2024-06-10,1275,0.44,s002,68.6321,-131.7552
2024-06-15,1276,0.44,s002,68.6321,-131.7552
2024-06-23,1280,0.44,s002,68.6321,-131.7552
2024-07-23,1474,0.44,s002,68.6321,-131.7552
2024-08-06,2017,0.44,s002,68.6321,-131.7552
2019-06-07,747,0.45,s002,68.6321,-131.7552
2019-06-10,747,0.45,s002,68.6321,-131.7552
2019-06-17,747,0.45,s002,68.6321,-131.7552
2019-07-25,747,0.45,s002,68.6321,-131.7552
2019-07-27,747,0.45,s002,68.6321,-131.7552
2019-08-21,747,0.45,s002,68.6321,-131.7552
2019-09-03,747,0.45,s002,68.6321,-131.7552
2019-09-07,747,0.45,s002,68.6321,-131.7552
2019-09-20,747,0.45,s002,68.6321,-131.7552
2019-09-28,747,0.45,s002,68.6321,-131.7552
2020-06-03,747,0.45,s002,68.6321,-131.7552
2020-06-14,747,0.45,s002,68.6321,-131.7552
2020-06-18,747,0.45,s002,68.6321,-131.7552
2020-06-29,747,0.45,s002,68.6321,-131.7552
2020-07-11,746,0.45,s002,68.6321,-131.7552
2020-07-31,747,0.45,s002,68.6321,-131.7552
2020-08-18,747,0.45,s002,68.6321,-131.7552
2020-08-28,747,0.45,s002,68.6321,-131.7552
2020-09-06,747,0.45,s002,68.6321,-131.7552
2020-09-19,747,0.45,s002,68.6321,-131.7552
2021-06-06,747,0.45,s002,68.6321,-131.7552
2021-06-14,747,0.45,s002,68.6321,-131.7552
2021-06-19,747,0.45,s002,68.6321,-131.7552
2021-06-23,747,0.45,s002,68.6321,-131.7552
2021-07-16,747,0.45,s002,68.6321,-131.7552
2021-07-23,747,0.45,s002,68.6321,-131.7552
2021-08-03,747,0.45,s002,68.6321,-131.7552
2021-09-02,797,0.45,s002,68.6321,-131.7552
2021-09-07,876,0.45,s002,68.6321,-131.7552
2022-06-14,887,0.45,s002,68.6321,-131.7552
2022-06-21,887,0.45,s002,68.6321,-131.7552
2022-06-28,887,0.45,s002,68.6321,-131.7552
2022-07-01,887,0.45,s002,68.6321,-131.7552
2022-07-06,887,0.45,s002,68.6321,-131.7552
2022-08-05,887,0.45,s002,68.6321,-131.7552
2022-08-12,886,0.45,s002,68.6321,-131.7552
2022-08-30,887,0.45,s002,68.6321,-131.7552
2022-09-02,998,0.45,s002,68.6321,-131.7552
2023-06-24,1280,0.45,s002,68.6321,-131.7552
2023-07-04,1279,0.45,s002,68.6321,-131.7552
2023-07-29,1280,0.45,s002,68.6321,-131.7552
2023-08-08,1266,0.45,s002,68.6321,-131.7552
2023-09-17,1261,0.45,s002,68.6321,-131.7552
2024-06-05,1280,0.45,s002,68.6321,-131.7552
2024-06-10,1275,0.45,s002,68.6321,-131.7552
2024-06-15,1274,0.45,s002,68.6321,-131.7552
2024-06-23,1279,0.45,s002,68.6321,-131.7552
2024-07-23,1474,0.45,s002,68.6321,-131.7552
2024-08-06,2017,0.45,s002,68.6321,-131.7552
2019-06-07,747,0.46,s002,68.6321,-131.7552
2019-06-10,747,0.46,s002,68.6321,-131.7552
2019-06-17,747,0.46,s002,68.6321,-131.7552
2019-07-25,747,0.46,s002,68.6321,-131.7552
2019-07-27,747,0.46,s002,68.6321,-131.7552
2019-08-21,747,0.46,s002,68.6321,-131.7552
2019-09-03,747,0.46,s002,68.6321,-131.7552
2019-09-07,747,0.46,s002,68.6321,-131.7552
2019-09-20,747,0.46,s002,68.6321,-131.7552
2019-09-28,747,0.46,s002,68.6321,-131.7552
2020-06-03,747,0.46,s002,68.6321,-131.7552
2020-06-14,746,0.46,s002,68.6321,-131.7552
2020-06-18,747,0.46,s002,68.6321,-131.7552
2020-06-29,747,0.46,s002,68.6321,-131.7552
2020-07-11,746,0.46,s002,68.6321,-131.7552
2020-07-31,747,0.46,s002,68.6321,-131.7552
2020-08-18,747,0.46,s002,68.6321,-131.7552
2020-08-28,747,0.46,s002,68.6321,-131.7552
2020-09-06,747,0.46,s002,68.6321,-131.7552
2020-09-19,747,0.46,s002,68.6321,-131.7552
2021-06-06,747,0.46,s002,68.6321,-131.7552
2021-06-14,747,0.46,s002,68.6321,-131.7552
2021-06-19,747,0.46,s002,68.6321,-131.7552
2021-06-23,747,0.46,s002,68.6321,-131.7552
2021-07-16,747,0.46,s002,68.6321,-131.7552
2021-07-23,747,0.46,s002,68.6321,-131.7552
2021-08-03,747,0.46,s002,68.6321,-131.7552
2021-09-02,797,0.46,s002,68.6321,-131.7552
2021-09-07,876,0.46,s002,68.6321,-131.7552
2022-06-14,887,0.46,s002,68.6321,-131.7552
2022-06-21,887,0.46,s002,68.6321,-131.7552
2022-06-28,887,0.46,s002,68.6321,-131.7552
2022-07-01,887,0.46,s002,68.6321,-131.7552
2022-07-06,887,0.46,s002,68.6321,-131.7552
2022-08-05,887,0.46,s002,68.6321,-131.7552
2022-08-12,885,0.46,s002,68.6321,-131.7552
2022-08-30,887,0.46,s002,68.6321,-131.7552
2022-09-02,998,0.46,s002,68.6321,-131.7552
2023-06-24,1280,0.46,s002,68.6321,-131.7552
2023-07-04,1279,0.46,s002,68.6321,-131.7552
2023-07-29,1279,0.46,s002,68.6321,-131.7552
2023-08-08,1265,0.46,s002,68.6321,-131.7552
2023-09-17,1261,0.46,s002,68.6321,-131.7552
2024-06-05,1277,0.46,s002,68.6321,-131.7552
2024-06-10,1273,0.46,s002,68.6321,-131.7552
2024-06-15,1271,0.46,s002,68.6321,-131.7552
2024-06-23,1279,0.46,s002,68.6321,-131.7552
2024-07-23,1474,0.46,s002,68.6321,-131.7552
2024-08-06,2017,0.46,s002,68.6321,-131.7552
2019-06-07,747,0.47,s002,68.6321,-131.7552
2019-06-10,747,0.47,s002,68.6321,-131.7552
2019-06-17,747,0.47,s002,68.6321,-131.7552
2019-07-25,747,0.47,s002,68.6321,-131.7552
2019-07-27,747,0.47,s002,68.6321,-131.7552
2019-08-21,747,0.47,s002,68.6321,-131.7552
2019-09-03,747,0.47,s002,68.6321,-131.7552
2019-09-07,747,0.47,s002,68.6321,-131.7552
2019-09-20,747,0.47,s002,68.6321,-131.7552
2019-09-28,747,0.47,s002,68.6321,-131.7552
2020-06-03,747,0.47,s002,68.6321,-131.7552
2020-06-14,746,0.47,s002,68.6321,-131.7552
2020-06-18,747,0.47,s002,68.6321,-131.7552
2020-06-29,747,0.47,s002,68.6321,-131.7552
2020-07-11,746,0.47,s002,68.6321,-131.7552
2020-07-31,747,0.47,s002,68.6321,-131.7552
2020-08-18,747,0.47,s002,68.6321,-131.7552
2020-08-28,747,0.47,s002,68.6321,-131.7552
2020-09-06,747,0.47,s002,68.6321,-131.7552
2020-09-19,747,0.47,s002,68.6321,-131.7552
2021-06-06,747,0.47,s002,68.6321,-131.7552
2021-06-14,747,0.47,s002,68.6321,-131.7552
2021-06-19,747,0.47,s002,68.6321,-131.7552
2021-06-23,747,0.47,s002,68.6321,-131.7552
2021-07-16,747,0.47,s002,68.6321,-131.7552
2021-07-23,747,0.47,s002,68.6321,-131.7552
2021-08-03,747,0.47,s002,68.6321,-131.7552
2021-09-02,797,0.47,s002,68.6321,-131.7552
2021-09-07,875,0.47,s002,68.6321,-131.7552
2022-06-14,887,0.47,s002,68.6321,-131.7552
2022-06-21,887,0.47,s002,68.6321,-131.7552
2022-06-28,887,0.47,s002,68.6321,-131.7552
2022-07-01,887,0.47,s002,68.6321,-131.7552
2022-07-06,887,0.47,s002,68.6321,-131.7552
2022-08-05,887,0.47,s002,68.6321,-131.7552
2022-08-12,885,0.47,s002,68.6321,-131.7552
2022-08-30,887,0.47,s002,68.6321,-131.7552
2022-09-02,998,0.47,s002,68.6321,-131.7552
2023-06-24,1280,0.47,s002,68.6321,-131.7552
2023-07-04,1279,0.47,s002,68.6321,-131.7552
2023-07-29,1279,0.47,s002,68.6321,-131.7552
2023-08-08,1262,0.47,s002,68.6321,-131.7552
2023-09-17,1259,0.47,s002,68.6321,-131.7552
2024-06-05,1275,0.47,s002,68.6321,-131.7552
2024-06-10,1272,0.47,s002,68.6321,-131.7552
2024-06-15,1271,0.47,s002,68.6321,-131.7552
2024-06-23,1279,0.47,s002,68.6321,-131.7552
2024-07-23,1474,0.47,s002,68.6321,-131.7552
2024-08-06,2017,0.47,s002,68.6321,-131.7552
2019-06-07,746,0.48,s002,68.6321,-131.7552
2019-06-10,747,0.48,s002,68.6321,-131.7552
2019-06-17,747,0.48,s002,68.6321,-131.7552
2019-07-25,747,0.48,s002,68.6321,-131.7552
2019-07-27,747,0.48,s002,68.6321,-131.7552
2019-08-21,747,0.48,s002,68.6321,-131.7552
2019-09-03,747,0.48,s002,68.6321,-131.7552
2019-09-07,747,0.48,s002,68.6321,-131.7552
2019-09-20,747,0.48,s002,68.6321,-131.7552
2019-09-28,747,0.48,s002,68.6321,-131.7552
2020-06-03,746,0.48,s002,68.6321,-131.7552
2020-06-14,746,0.48,s002,68.6321,-131.7552
2020-06-18,747,0.48,s002,68.6321,-131.7552
2020-06-29,747,0.48,s002,68.6321,-131.7552
2020-07-11,746,0.48,s002,68.6321,-131.7552
2020-07-31,747,0.48,s002,68.6321,-131.7552
2020-08-18,747,0.48,s002,68.6321,-131.7552
2020-08-28,747,0.48,s002,68.6321,-131.7552
2020-09-06,747,0.48,s002,68.6321,-131.7552
2020-09-19,747,0.48,s002,68.6321,-131.7552
2021-06-06,747,0.48,s002,68.6321,-131.7552
2021-06-14,747,0.48,s002,68.6321,-131.7552
2021-06-19,747,0.48,s002,68.6321,-131.7552
2021-06-23,747,0.48,s002,68.6321,-131.7552
2021-07-16,747,0.48,s002,68.6321,-131.7552
2021-07-23,747,0.48,s002,68.6321,-131.7552
2021-08-03,747,0.48,s002,68.6321,-131.7552
2021-09-02,797,0.48,s002,68.6321,-131.7552
2021-09-07,875,0.48,s002,68.6321,-131.7552
2022-06-14,887,0.48,s002,68.6321,-131.7552
2022-06-21,887,0.48,s002,68.6321,-131.7552
2022-06-28,887,0.48,s002,68.6321,-131.7552
2022-07-01,887,0.48,s002,68.6321,-131.7552
2022-07-06,887,0.48,s002,68.6321,-131.7552
2022-08-05,887,0.48,s002,68.6321,-131.7552
2022-08-12,885,0.48,s002,68.6321,-131.7552
2022-08-30,887,0.48,s002,68.6321,-131.7552
2022-09-02,998,0.48,s002,68.6321,-131.7552
2023-06-24,1279,0.48,s002,68.6321,-131.7552
2023-07-04,1279,0.48,s002,68.6321,-131.7552
2023-07-29,1278,0.48,s002,68.6321,-131.7552
2023-08-08,1262,0.48,s002,68.6321,-131.7552
2023-09-17,1257,0.48,s002,68.6321,-131.7552
2024-06-05,1270,0.48,s002,68.6321,-131.7552
2024-06-10,1268,0.48,s002,68.6321,-131.7552
2024-06-15,1271,0.48,s002,68.6321,-131.7552
2024-06-23,1277,0.48,s002,68.6321,-131.7552
2024-07-23,1474,0.48,s002,68.6321,-131.7552
2024-08-06,2017,0.48,s002,68.6321,-131.7552
2019-06-07,745,0.49,s002,68.6321,-131.7552
2019-06-10,747,0.49,s002,68.6321,-131.7552
2019-06-17,747,0.49,s002,68.6321,-131.7552
2019-07-25,747,0.49,s002,68.6321,-131.7552
2019-07-27,747,0.49,s002,68.6321,-131.7552
2019-08-21,747,0.49,s002,68.6321,-131.7552
2019-09-03,747,0.49,s002,68.6321,-131.7552
2019-09-07,747,0.49,s002,68.6321,-131.7552
2019-09-20,747,0.49,s002,68.6321,-131.7552
2019-09-28,747,0.49,s002,68.6321,-131.7552
2020-06-03,746,0.49,s002,68.6321,-131.7552
2020-06-14,746,0.49,s002,68.6321,-131.7552
2020-06-18,747,0.49,s002,68.6321,-131.7552
2020-06-29,747,0.49,s002,68.6321,-131.7552
2020-07-11,746,0.49,s002,68.6321,-131.7552
2020-07-31,747,0.49,s002,68.6321,-131.7552
2020-08-18,747,0.49,s002,68.6321,-131.7552
2020-08-28,747,0.49,s002,68.6321,-131.7552
2020-09-06,747,0.49,s002,68.6321,-131.7552
2020-09-19,747,0.49,s002,68.6321,-131.7552
2021-06-06,747,0.49,s002,68.6321,-131.7552
2021-06-14,747,0.49,s002,68.6321,-131.7552
2021-06-19,747,0.49,s002,68.6321,-131.7552
2021-06-23,747,0.49,s002,68.6321,-131.7552
2021-07-16,747,0.49,s002,68.6321,-131.7552
2021-07-23,747,0.49,s002,68.6321,-131.7552
2021-08-03,747,0.49,s002,68.6321,-131.7552
2021-09-02,797,0.49,s002,68.6321,-131.7552
2021-09-07,875,0.49,s002,68.6321,-131.7552
2022-06-14,887,0.49,s002,68.6321,-131.7552
2022-06-21,886,0.49,s002,68.6321,-131.7552
2022-06-28,887,0.49,s002,68.6321,-131.7552
2022-07-01,887,0.49,s002,68.6321,-131.7552
2022-07-06,887,0.49,s002,68.6321,-131.7552
2022-08-05,887,0.49,s002,68.6321,-131.7552
2022-08-12,883,0.49,s002,68.6321,-131.7552
2022-08-30,887,0.49,s002,68.6321,-131.7552
2022-09-02,998,0.49,s002,68.6321,-131.7552
2023-06-24,1277,0.49,s002,68.6321,-131.7552
2023-07-04,1278,0.49,s002,68.6321,-131.7552
2023-07-29,1277,0.49,s002,68.6321,-131.7552
2023-08-08,1262,0.49,s002,68.6321,-131.7552
2023-09-17,1256,0.49,s002,68.6321,-131.7552
2024-06-05,1263,0.49,s002,68.6321,-131.7552
2024-06-10,1268,0.49,s002,68.6321,-131.7552
2024-06-15,1269,0.49,s002,68.6321,-131.7552
2024-06-23,1275,0.49,s002,68.6321,-131.7552
2024-07-23,1474,0.49,s002,68.6321,-131.7552
2024-08-06,2017,0.49,s002,68.6321,-131.7552
2019-06-07,743,0.5,s002,68.6321,-131.7552
2019-06-10,746,0.5,s002,68.6321,-131.7552
2019-06-17,747,0.5,s002,68.6321,-131.7552
2019-07-25,747,0.5,s002,68.6321,-131.7552
2019-07-27,747,0.5,s002,68.6321,-131.7552
2019-08-21,747,0.5,s002,68.6321,-131.7552
2019-09-03,747,0.5,s002,68.6321,-131.7552
2019-09-07,747,0.5,s002,68.6321,-131.7552
2019-09-20,747,0.5,s002,68.6321,-131.7552
2019-09-28,747,0.5,s002,68.6321,-131.7552
2020-06-03,746,0.5,s002,68.6321,-131.7552
2020-06-14,746,0.5,s002,68.6321,-131.7552
2020-06-18,747,0.5,s002,68.6321,-131.7552
2020-06-29,747,0.5,s002,68.6321,-131.7552
2020-07-11,746,0.5,s002,68.6321,-131.7552
2020-07-31,747,0.5,s002,68.6321,-131.7552
2020-08-18,747,0.5,s002,68.6321,-131.7552
2020-08-28,747,0.5,s002,68.6321,-131.7552
2020-09-06,746,0.5,s002,68.6321,-131.7552
2020-09-19,747,0.5,s002,68.6321,-131.7552
2021-06-06,747,0.5,s002,68.6321,-131.7552
2021-06-14,747,0.5,s002,68.6321,-131.7552
