Pixels,Date,Threshold,ID,Year,Month,Latitude,Longitude
1674,2020-06-03,0.22,s002,2020,6,68.6321,-131.7552
1617,2020-06-14,0.22,s002,2020,6,68.6321,-131.7552
1510,2020-06-18,0.22,s002,2020,6,68.6321,-131.7552
1490,2020-06-29,0.22,s002,2020,6,68.6321,-131.7552
1446,2020-07-11,0.22,s002,2020,7,68.6321,-131.7552
1503,2020-07-31,0.22,s002,2020,7,68.6321,-131.7552
1473,2020-08-18,0.22,s002,2020,8,68.6321,-131.7552
1448,2020-08-28,0.22,s002,2020,8,68.6321,-131.7552
1257,2020-09-06,0.22,s002,2020,9,68.6321,-131.7552
1581,2020-09-19,0.22,s002,2020,9,68.6321,-131.7552
1843,2021-06-06,0.22,s002,2021,6,68.6321,-131.7552
1779,2021-06-14,0.22,s002,2021,6,68.6321,-131.7552
1647,2021-06-19,0.22,s002,2021,6,68.6321,-131.7552
1630,2021-06-23,0.22,s002,2021,6,68.6321,-131.7552
1534,2021-07-16,0.22,s002,2021,7,68.6321,-131.7552
1528,2021-07-23,0.22,s002,2021,7,68.6321,-131.7552
1567,2021-08-03,0.22,s002,2021,8,68.6321,-131.7552
1553,2021-09-02,0.22,s002,2021,9,68.6321,-131.7552
1692,2021-09-07,0.22,s002,2021,9,68.6321,-131.7552
2080,2022-06-14,0.22,s002,2022,6,68.6321,-131.7552
1966,2022-06-21,0.22,s002,2022,6,68.6321,-131.7552
1818,2022-06-28,0.22,s002,2022,6,68.6321,-131.7552
1787,2022-07-01,0.22,s002,2022,7,68.6321,-131.7552
1799,2022-07-06,0.22,s002,2022,7,68.6321,-131.7552
1734,2022-08-05,0.22,s002,2022,8,68.6321,-131.7552
1736,2022-08-12,0.22,s002,2022,8,68.6321,-131.7552
1665,2022-08-30,0.22,s002,2022,8,68.6321,-131.7552
1616,2022-09-02,0.22,s002,2022,9,68.6321,-131.7552
1873,2023-06-24,0.22,s002,2023,6,68.6321,-131.7552
1887,2023-07-04,0.22,s002,2023,7,68.6321,-131.7552
1947,2023-07-29,0.22,s002,2023,7,68.6321,-131.7552
2002,2023-08-08,0.22,s002,2023,8,68.6321,-131.7552
2210,2023-09-17,0.22,s002,2023,9,68.6321,-131.7552
2498,2024-06-05,0.22,s002,2024,6,68.6321,-131.7552
2395,2024-06-10,0.22,s002,2024,6,68.6321,-131.7552
2347,2024-06-15,0.22,s002,2024,6,68.6321,-131.7552
2216,2024-06-23,0.22,s002,2024,6,68.6321,-131.7552
2105,2024-07-23,0.22,s002,2024,7,68.6321,-131.7552
2180,2024-08-06,0.22,s002,2024,8,68.6321,-131.7552
1415,2019-06-07,0.23,s002,2019,6,68.6321,-131.7552
1384,2019-06-10,0.23,s002,2019,6,68.6321,-131.7552
1332,2019-06-17,0.23,s002,2019,6,68.6321,-131.7552
1346,2019-07-25,0.23,s002,2019,7,68.6321,-131.7552
1349,2019-07-27,0.23,s002,2019,7,68.6321,-131.7552
1373,2019-09-03,0.23,s002,2019,9,68.6321,-131.7552
1435,2019-09-07,0.23,s002,2019,9,68.6321,-131.7552
1414,2019-09-20,0.23,s002,2019,9,68.6321,-131.7552
1458,2019-09-28,0.23,s002,2019,9,68.6321,-131.7552
1674,2020-06-03,0.23,s002,2020,6,68.6321,-131.7552
1617,2020-06-14,0.23,s002,2020,6,68.6321,-131.7552
1510,2020-06-18,0.23,s002,2020,6,68.6321,-131.7552
1490,2020-06-29,0.23,s002,2020,6,68.6321,-131.7552
1446,2020-07-11,0.23,s002,2020,7,68.6321,-131.7552
1503,2020-07-31,0.23,s002,2020,7,68.6321,-131.7552
1473,2020-08-18,0.23,s002,2020,8,68.6321,-131.7552
1448,2020-08-28,0.23,s002,2020,8,68.6321,-131.7552
1257,2020-09-06,0.23,s002,2020,9,68.6321,-131.7552
1581,2020-09-19,0.23,s002,2020,9,68.6321,-131.7552
1843,2021-06-06,0.23,s002,2021,6,68.6321,-131.7552
1779,2021-06-14,0.23,s002,2021,6,68.6321,-131.7552
1647,2021-06-19,0.23,s002,2021,6,68.6321,-131.7552
1630,2021-06-23,0.23,s002,2021,6,68.6321,-131.7552
1534,2021-07-16,0.23,s002,2021,7,68.6321,-131.7552
1528,2021-07-23,0.23,s002,2021,7,68.6321,-131.7552
1567,2021-08-03,0.23,s002,2021,8,68.6321,-131.7552
1553,2021-09-02,0.23,s002,2021,9,68.6321,-131.7552
1692,2021-09-07,0.23,s002,2021,9,68.6321,-131.7552
2080,2022-06-14,0.23,s002,2022,6,68.6321,-131.7552
1966,2022-06-21,0.23,s002,2022,6,68.6321,-131.7552
1818,2022-06-28,0.23,s002,2022,6,68.6321,-131.7552
1787,2022-07-01,0.23,s002,2022,7,68.6321,-131.7552
1799,2022-07-06,0.23,s002,2022,7,68.6321,-131.7552
1734,2022-08-05,0.23,s002,2022,8,68.6321,-131.7552
1736,2022-08-12,0.23,s002,2022,8,68.6321,-131.7552
1665,2022-08-30,0.23,s002,2022,8,68.6321,-131.7552
1616,2022-09-02,0.23,s002,2022,9,68.6321,-131.7552
1873,2023-06-24,0.23,s002,2023,6,68.6321,-131.7552
1887,2023-07-04,0.23,s002,2023,7,68.6321,-131.7552
1947,2023-07-29,0.23,s002,2023,7,68.6321,-131.7552
2002,2023-08-08,0.23,s002,2023,8,68.6321,-131.7552
2210,2023-09-17,0.23,s002,2023,9,68.6321,-131.7552
2498,2024-06-05,0.23,s002,2024,6,68.6321,-131.7552
2395,2024-06-10,0.23,s002,2024,6,68.6321,-131.7552
2347,2024-06-15,0.23,s002,2024,6,68.6321,-131.7552
2216,2024-06-23,0.23,s002,2024,6,68.6321,-131.7552
2105,2024-07-23,0.23,s002,2024,7,68.6321,-131.7552
2180,2024-08-06,0.23,s002,2024,8,68.6321,-131.7552
1415,2019-06-07,0.24,s002,2019,6,68.6321,-131.7552
1384,2019-06-10,0.24,s002,2019,6,68.6321,-131.7552
1332,2019-06-17,0.24,s002,2019,6,68.6321,-131.7552
1346,2019-07-25,0.24,s002,2019,7,68.6321,-131.7552
1349,2019-07-27,0.24,s002,2019,7,68.6321,-131.7552
1373,2019-09-03,0.24,s002,2019,9,68.6321,-131.7552
1435,2019-09-07,0.24,s002,2019,9,68.6321,-131.7552
1414,2019-09-20,0.24,s002,2019,9,68.6321,-131.7552
1458,2019-09-28,0.24,s002,2019,9,68.6321,-131.7552
1674,2020-06-03,0.24,s002,2020,6,68.6321,-131.7552
1617,2020-06-14,0.24,s002,2020,6,68.6321,-131.7552
1510,2020-06-18,0.24,s002,2020,6,68.6321,-131.7552
1490,2020-06-29,0.24,s002,2020,6,68.6321,-131.7552
1446,2020-07-11,0.24,s002,2020,7,68.6321,-131.7552
1503,2020-07-31,0.24,s002,2020,7,68.6321,-131.7552
1473,2020-08-18,0.24,s002,2020,8,68.6321,-131.7552
1448,2020-08-28,0.24,s002,2020,8,68.6321,-131.7552
1257,2020-09-06,0.24,s002,2020,9,68.6321,-131.7552
1581,2020-09-19,0.24,s002,2020,9,68.6321,-131.7552
1843,2021-06-06,0.24,s002,2021,6,68.6321,-131.7552
1779,2021-06-14,0.24,s002,2021,6,68.6321,-131.7552
1647,2021-06-19,0.24,s002,2021,6,68.6321,-131.7552
1630,2021-06-23,0.24,s002,2021,6,68.6321,-131.7552
1534,2021-07-16,0.24,s002,2021,7,68.6321,-131.7552
1528,2021-07-23,0.24,s002,2021,7,68.6321,-131.7552
1567,2021-08-03,0.24,s002,2021,8,68.6321,-131.7552
1553,2021-09-02,0.24,s002,2021,9,68.6321,-131.7552
1692,2021-09-07,0.24,s002,2021,9,68.6321,-131.7552
2080,2022-06-14,0.24,s002,2022,6,68.6321,-131.7552
1966,2022-06-21,0.24,s002,2022,6,68.6321,-131.7552
1818,2022-06-28,0.24,s002,2022,6,68.6321,-131.7552
1787,2022-07-01,0.24,s002,2022,7,68.6321,-131.7552
1799,2022-07-06,0.24,s002,2022,7,68.6321,-131.7552
1734,2022-08-05,0.24,s002,2022,8,68.6321,-131.7552
1736,2022-08-12,0.24,s002,2022,8,68.6321,-131.7552
1665,2022-08-30,0.24,s002,2022,8,68.6321,-131.7552
1616,2022-09-02,0.24,s002,2022,9,68.6321,-131.7552
1873,2023-06-24,0.24,s002,2023,6,68.6321,-131.7552
1887,2023-07-04,0.24,s002,2023,7,68.6321,-131.7552
1947,2023-07-29,0.24,s002,2023,7,68.6321,-131.7552
2002,2023-08-08,0.24,s002,2023,8,68.6321,-131.7552
2210,2023-09-17,0.24,s002,2023,9,68.6321,-131.7552
2498,2024-06-05,0.24,s002,2024,6,68.6321,-131.7552
2395,2024-06-10,0.24,s002,2024,6,68.6321,-131.7552
2347,2024-06-15,0.24,s002,2024,6,68.6321,-131.7552
2216,2024-06-23,0.24,s002,2024,6,68.6321,-131.7552
2105,2024-07-23,0.24,s002,2024,7,68.6321,-131.7552
2180,2024-08-06,0.24,s002,2024,8,68.6321,-131.7552
1415,2019-06-07,0.25,s002,2019,6,68.6321,-131.7552
1384,2019-06-10,0.25,s002,2019,6,68.6321,-131.7552
1332,2019-06-17,0.25,s002,2019,6,68.6321,-131.7552
1346,2019-07-25,0.25,s002,2019,7,68.6321,-131.7552
1349,2019-07-27,0.25,s002,2019,7,68.6321,-131.7552
1373,2019-09-03,0.25,s002,2019,9,68.6321,-131.7552
1435,2019-09-07,0.25,s002,2019,9,68.6321,-131.7552
1414,2019-09-20,0.25,s002,2019,9,68.6321,-131.7552
1458,2019-09-28,0.25,s002,2019,9,68.6321,-131.7552
1674,2020-06-03,0.25,s002,2020,6,68.6321,-131.7552
1617,2020-06-14,0.25,s002,2020,6,68.6321,-131.7552
1510,2020-06-18,0.25,s002,2020,6,68.6321,-131.7552
1490,2020-06-29,0.25,s002,2020,6,68.6321,-131.7552
1446,2020-07-11,0.25,s002,2020,7,68.6321,-131.7552
1503,2020-07-31,0.25,s002,2020,7,68.6321,-131.7552
1473,2020-08-18,0.25,s002,2020,8,68.6321,-131.7552
1448,2020-08-28,0.25,s002,2020,8,68.6321,-131.7552
1257,2020-09-06,0.25,s002,2020,9,68.6321,-131.7552
1581,2020-09-19,0.25,s002,2020,9,68.6321,-131.7552
1843,2021-06-06,0.25,s002,2021,6,68.6321,-131.7552
1779,2021-06-14,0.25,s002,2021,6,68.6321,-131.7552
1647,2021-06-19,0.25,s002,2021,6,68.6321,-131.7552
1630,2021-06-23,0.25,s002,2021,6,68.6321,-131.7552
1534,2021-07-16,0.25,s002,2021,7,68.6321,-131.7552
1528,2021-07-23,0.25,s002,2021,7,68.6321,-131.7552
1567,2021-08-03,0.25,s002,2021,8,68.6321,-131.7552
1553,2021-09-02,0.25,s002,2021,9,68.6321,-131.7552
1692,2021-09-07,0.25,s002,2021,9,68.6321,-131.7552
2080,2022-06-14,0.25,s002,2022,6,68.6321,-131.7552
1966,2022-06-21,0.25,s002,2022,6,68.6321,-131.7552
1818,2022-06-28,0.25,s002,2022,6,68.6321,-131.7552
1787,2022-07-01,0.25,s002,2022,7,68.6321,-131.7552
1799,2022-07-06,0.25,s002,2022,7,68.6321,-131.7552
1734,2022-08-05,0.25,s002,2022,8,68.6321,-131.7552
1736,2022-08-12,0.25,s002,2022,8,68.6321,-131.7552
1665,2022-08-30,0.25,s002,2022,8,68.6321,-131.7552
1616,2022-09-02,0.25,s002,2022,9,68.6321,-131.7552
1873,2023-06-24,0.25,s002,2023,6,68.6321,-131.7552
1887,2023-07-04,0.25,s002,2023,7,68.6321,-131.7552
1947,2023-07-29,0.25,s002,2023,7,68.6321,-131.7552
2002,2023-08-08,0.25,s002,2023,8,68.6321,-131.7552
2210,2023-09-17,0.25,s002,2023,9,68.6321,-131.7552
2498,2024-06-05,0.25,s002,2024,6,68.6321,-131.7552
2395,2024-06-10,0.25,s002,2024,6,68.6321,-131.7552
2347,2024-06-15,0.25,s002,2024,6,68.6321,-131.7552
2216,2024-06-23,0.25,s002,2024,6,68.6321,-131.7552
2105,2024-07-23,0.25,s002,2024,7,68.6321,-131.7552
2180,2024-08-06,0.25,s002,2024,8,68.6321,-131.7552
1415,2019-06-07,0.26,s002,2019,6,68.6321,-131.7552
1384,2019-06-10,0.26,s002,2019,6,68.6321,-131.7552
1332,2019-06-17,0.26,s002,2019,6,68.6321,-131.7552
1346,2019-07-25,0.26,s002,2019,7,68.6321,-131.7552
1349,2019-07-27,0.26,s002,2019,7,68.6321,-131.7552
1373,2019-09-03,0.26,s002,2019,9,68.6321,-131.7552
1435,2019-09-07,0.26,s002,2019,9,68.6321,-131.7552
1414,2019-09-20,0.26,s002,2019,9,68.6321,-131.7552
1458,2019-09-28,0.26,s002,2019,9,68.6321,-131.7552
1674,2020-06-03,0.26,s002,2020,6,68.6321,-131.7552
1617,2020-06-14,0.26,s002,2020,6,68.6321,-131.7552
1510,2020-06-18,0.26,s002,2020,6,68.6321,-131.7552
1490,2020-06-29,0.26,s002,2020,6,68.6321,-131.7552
1446,2020-07-11,0.26,s002,2020,7,68.6321,-131.7552
1503,2020-07-31,0.26,s002,2020,7,68.6321,-131.7552
1473,2020-08-18,0.26,s002,2020,8,68.6321,-131.7552
1448,2020-08-28,0.26,s002,2020,8,68.6321,-131.7552
1257,2020-09-06,0.26,s002,2020,9,68.6321,-131.7552
1581,2020-09-19,0.26,s002,2020,9,68.6321,-131.7552
1843,2021-06-06,0.26,s002,2021,6,68.6321,-131.7552
1779,2021-06-14,0.26,s002,2021,6,68.6321,-131.7552
1647,2021-06-19,0.26,s002,2021,6,68.6321,-131.7552
1630,2021-06-23,0.26,s002,2021,6,68.6321,-131.7552
1534,2021-07-16,0.26,s002,2021,7,68.6321,-131.7552
1528,2021-07-23,0.26,s002,2021,7,68.6321,-131.7552
1567,2021-08-03,0.26,s002,2021,8,68.6321,-131.7552
1553,2021-09-02,0.26,s002,2021,9,68.6321,-131.7552
1692,2021-09-07,0.26,s002,2021,9,68.6321,-131.7552
2080,2022-06-14,0.26,s002,2022,6,68.6321,-131.7552
1966,2022-06-21,0.26,s002,2022,6,68.6321,-131.7552
1818,2022-06-28,0.26,s002,2022,6,68.6321,-131.7552
1787,2022-07-01,0.26,s002,2022,7,68.6321,-131.7552
1799,2022-07-06,0.26,s002,2022,7,68.6321,-131.7552
1734,2022-08-05,0.26,s002,2022,8,68.6321,-131.7552
1736,2022-08-12,0.26,s002,2022,8,68.6321,-131.7552
1665,2022-08-30,0.26,s002,2022,8,68.6321,-131.7552
1616,2022-09-02,0.26,s002,2022,9,68.6321,-131.7552
1873,2023-06-24,0.26,s002,2023,6,68.6321,-131.7552
1887,2023-07-04,0.26,s002,2023,7,68.6321,-131.7552
1947,2023-07-29,0.26,s002,2023,7,68.6321,-131.7552
2002,2023-08-08,0.26,s002,2023,8,68.6321,-131.7552
2210,2023-09-17,0.26,s002,2023,9,68.6321,-131.7552
2498,2024-06-05,0.26,s002,2024,6,68.6321,-131.7552
2395,2024-06-10,0.26,s002,2024,6,68.6321,-131.7552
2347,2024-06-15,0.26,s002,2024,6,68.6321,-131.7552
2216,2024-06-23,0.26,s002,2024,6,68.6321,-131.7552
2105,2024-07-23,0.26,s002,2024,7,68.6321,-131.7552
2180,2024-08-06,0.26,s002,2024,8,68.6321,-131.7552
1415,2019-06-07,0.27,s002,2019,6,68.6321,-131.7552
1384,2019-06-10,0.27,s002,2019,6,68.6321,-131.7552
1332,2019-06-17,0.27,s002,2019,6,68.6321,-131.7552
1346,2019-07-25,0.27,s002,2019,7,68.6321,-131.7552
1349,2019-07-27,0.27,s002,2019,7,68.6321,-131.7552
1373,2019-09-03,0.27,s002,2019,9,68.6321,-131.7552
1435,2019-09-07,0.27,s002,2019,9,68.6321,-131.7552
1414,2019-09-20,0.27,s002,2019,9,68.6321,-131.7552
1458,2019-09-28,0.27,s002,2019,9,68.6321,-131.7552
1674,2020-06-03,0.27,s002,2020,6,68.6321,-131.7552
1617,2020-06-14,0.27,s002,2020,6,68.6321,-131.7552
1510,2020-06-18,0.27,s002,2020,6,68.6321,-131.7552
1490,2020-06-29,0.27,s002,2020,6,68.6321,-131.7552
1446,2020-07-11,0.27,s002,2020,7,68.6321,-131.7552
1503,2020-07-31,0.27,s002,2020,7,68.6321,-131.7552
1473,2020-08-18,0.27,s002,2020,8,68.6321,-131.7552
1448,2020-08-28,0.27,s002,2020,8,68.6321,-131.7552
1257,2020-09-06,0.27,s002,2020,9,68.6321,-131.7552
1581,2020-09-19,0.27,s002,2020,9,68.6321,-131.7552
1843,2021-06-06,0.27,s002,2021,6,68.6321,-131.7552
1779,2021-06-14,0.27,s002,2021,6,68.6321,-131.7552
1647,2021-06-19,0.27,s002,2021,6,68.6321,-131.7552
1630,2021-06-23,0.27,s002,2021,6,68.6321,-131.7552
1534,2021-07-16,0.27,s002,2021,7,68.6321,-131.7552
1528,2021-07-23,0.27,s002,2021,7,68.6321,-131.7552
1567,2021-08-03,0.27,s002,2021,8,68.6321,-131.7552
1553,2021-09-02,0.27,s002,2021,9,68.6321,-131.7552
1692,2021-09-07,0.27,s002,2021,9,68.6321,-131.7552
2080,2022-06-14,0.27,s002,2022,6,68.6321,-131.7552
1966,2022-06-21,0.27,s002,2022,6,68.6321,-131.7552
1818,2022-06-28,0.27,s002,2022,6,68.6321,-131.7552
1787,2022-07-01,0.27,s002,2022,7,68.6321,-131.7552
1799,2022-07-06,0.27,s002,2022,7,68.6321,-131.7552
1734,2022-08-05,0.27,s002,2022,8,68.6321,-131.7552
1736,2022-08-12,0.27,s002,2022,8,68.6321,-131.7552
1665,2022-08-30,0.27,s002,2022,8,68.6321,-131.7552
1616,2022-09-02,0.27,s002,2022,9,68.6321,-131.7552
1873,2023-06-24,0.27,s002,2023,6,68.6321,-131.7552
1887,2023-07-04,0.27,s002,2023,7,68.6321,-131.7552
1947,2023-07-29,0.27,s002,2023,7,68.6321,-131.7552
2002,2023-08-08,0.27,s002,2023,8,68.6321,-131.7552
2210,2023-09-17,0.27,s002,2023,9,68.6321,-131.7552
2498,2024-06-05,0.27,s002,2024,6,68.6321,-131.7552
2395,2024-06-10,0.27,s002,2024,6,68.6321,-131.7552
2347,2024-06-15,0.27,s002,2024,6,68.6321,-131.7552
2216,2024-06-23,0.27,s002,2024,6,68.6321,-131.7552
2105,2024-07-23,0.27,s002,2024,7,68.6321,-131.7552
2180,2024-08-06,0.27,s002,2024,8,68.6321,-131.7552
1415,2019-06-07,0.28,s002,2019,6,68.6321,-131.7552
1384,2019-06-10,0.28,s002,2019,6,68.6321,-131.7552
1332,2019-06-17,0.28,s002,2019,6,68.6321,-131.7552
1346,2019-07-25,0.28,s002,2019,7,68.6321,-131.7552
1349,2019-07-27,0.28,s002,2019,7,68.6321,-131.7552
1373,2019-09-03,0.28,s002,2019,9,68.6321,-131.7552
1435,2019-09-07,0.28,s002,2019,9,68.6321,-131.7552
1414,2019-09-20,0.28,s002,2019,9,68.6321,-131.7552
1458,2019-09-28,0.28,s002,2019,9,68.6321,-131.7552
1674,2020-06-03,0.28,s002,2020,6,68.6321,-131.7552
1617,2020-06-14,0.28,s002,2020,6,68.6321,-131.7552
1510,2020-06-18,0.28,s002,2020,6,68.6321,-131.7552
1490,2020-06-29,0.28,s002,2020,6,68.6321,-131.7552
1446,2020-07-11,0.28,s002,2020,7,68.6321,-131.7552
1503,2020-07-31,0.28,s002,2020,7,68.6321,-131.7552
1473,2020-08-18,0.28,s002,2020,8,68.6321,-131.7552
1448,2020-08-28,0.28,s002,2020,8,68.6321,-131.7552
1257,2020-09-06,0.28,s002,2020,9,68.6321,-131.7552
1581,2020-09-19,0.28,s002,2020,9,68.6321,-131.7552
1843,2021-06-06,0.28,s002,2021,6,68.6321,-131.7552
1779,2021-06-14,0.28,s002,2021,6,68.6321,-131.7552
1647,2021-06-19,0.28,s002,2021,6,68.6321,-131.7552
1630,2021-06-23,0.28,s002,2021,6,68.6321,-131.7552
1534,2021-07-16,0.28,s002,2021,7,68.6321,-131.7552
1528,2021-07-23,0.28,s002,2021,7,68.6321,-131.7552
1567,2021-08-03,0.28,s002,2021,8,68.6321,-131.7552
1553,2021-09-02,0.28,s002,2021,9,68.6321,-131.7552
1692,2021-09-07,0.28,s002,2021,9,68.6321,-131.7552
2080,2022-06-14,0.28,s002,2022,6,68.6321,-131.7552
1966,2022-06-21,0.28,s002,2022,6,68.6321,-131.7552
1818,2022-06-28,0.28,s002,2022,6,68.6321,-131.7552
1787,2022-07-01,0.28,s002,2022,7,68.6321,-131.7552
1799,2022-07-06,0.28,s002,2022,7,68.6321,-131.7552
1734,2022-08-05,0.28,s002,2022,8,68.6321,-131.7552
1736,2022-08-12,0.28,s002,2022,8,68.6321,-131.7552
1665,2022-08-30,0.28,s002,2022,8,68.6321,-131.7552
1616,2022-09-02,0.28,s002,2022,9,68.6321,-131.7552
1873,2023-06-24,0.28,s002,2023,6,68.6321,-131.7552
